Acidez Fija;Acidez Volatil;Acido Citrico;Azucares Residuales;pH;Sulfatos;Alcohol;Calidad;Tipo
7.5;0.34;0.24;3.85;3.01;0.36;11.8;4;Blanco
6.6;0.64;0.28;4.4;3.11;0.62;12.9;6;Blanco
7;0.48;0.12;4.5;2.86;0.35;9;5;Blanco
7.6;0.37;0.34;3.2;3.01;0.33;12.4;6;Blanco
7;0.48;0.12;4.5;2.86;0.35;9;5;Blanco
6.6;0.64;0.28;4.4;3.11;0.62;12.9;6;Blanco
8;0.25;0.27;9.7;2.99;0.36;11.2;6;Blanco
7.6;0.38;0.28;4.2;3;0.41;12.6;6;Blanco
6.9;0.26;0.27;4.2;3.12;0.39;11.5;6;Blanco
7.8;0.15;0.34;1.1;3.07;0.72;11.3;7;Blanco
8;0.25;0.27;9.7;2.99;0.36;11.2;6;Blanco
6.9;0.26;0.27;4.2;3.12;0.39;11.5;6;Blanco
5.9;0.655;0;5.6;3.32;0.51;10.5;4;Blanco
7.6;0.38;0.28;4.2;3;0.41;12.6;6;Blanco
7.8;0.31;0.4;1.6;3.15;0.48;11.9;6;Blanco
8.1;0.17;0.21;1.6;3.18;0.52;10.1;6;Blanco
6.8;0.18;0.28;1.1;3.15;0.45;11;7;Blanco
7.4;0.28;0.36;14.6;3.14;0.56;10.6;5;Blanco
7.3;0.23;0.27;2.6;3.04;0.59;11.3;7;Blanco
6.7;0.22;0.22;1.2;3.1;0.37;11.2;4;Blanco
7.4;0.25;0.28;7.25;2.94;0.37;11.5;7;Blanco
7.5;0.3;0.21;6.55;2.92;0.35;11.1;5;Blanco
7.2;0.26;0.24;7;3.14;0.49;12.8;7;Blanco
6.3;0.32;0.32;1.5;3.3;0.46;12.3;6;Blanco
7.7;0.24;0.3;1.4;3.26;0.53;10.4;6;Blanco
7.4;0.25;0.28;7.25;2.94;0.37;11.5;7;Blanco
7;0.24;0.35;1;3.16;0.37;11.7;7;Blanco
5.8;0.28;0.28;4.2;3.35;0.44;10.7;7;Blanco
6.8;0.19;0.71;17.5;2.85;0.5;9.5;6;Blanco
6.8;0.19;0.71;17.5;2.85;0.5;9.5;6;Blanco
6.8;0.19;0.71;17.5;2.85;0.5;9.5;6;Blanco
6.6;0.19;0.35;1.5;3.18;0.68;12;7;Blanco
6.4;0.28;0.36;1.3;3.31;0.45;10.8;5;Blanco
5.6;0.28;0.27;3.9;3.35;0.44;10.7;7;Blanco
5.6;0.28;0.28;4.2;3.35;0.44;10.7;7;Blanco
6.8;0.19;0.32;7.6;3.12;0.44;10.7;7;Blanco
7.2;0.16;0.29;1;3.12;0.4;12.1;7;Blanco
6.6;0.17;0.28;1.1;3;0.52;11.9;7;Blanco
6.6;0.19;0.28;11.8;3.18;0.37;10.8;6;Blanco
5.8;0.2;0.24;1.4;3.59;0.56;12.3;7;Blanco
6.6;0.39;0.38;9.7;3.3;0.57;9.4;6;Blanco
6.8;0.12;0.3;12.9;3.2;0.35;9.9;6;Blanco
6.6;0.295;0.24;1.6;3.35;0.61;10.4;7;Blanco
6.6;0.26;0.24;7.2;3.35;0.6;10.4;6;Blanco
7;0.32;0.27;7.1;3.15;0.6;12.6;7;Blanco
7.4;0.36;0.23;1.9;2.93;0.36;12.5;6;Blanco
6.7;0.35;0.48;8.8;3.04;0.47;9.4;5;Blanco
6.4;0.38;0.24;7.2;3.11;0.6;9.2;5;Blanco
6.8;0.14;0.18;1.4;3.27;0.54;11.2;6;Blanco
7;0.16;0.25;14.3;2.91;0.46;9.2;6;Blanco
7;0.16;0.25;14.3;2.91;0.46;9.2;6;Blanco
6.7;0.35;0.48;8.8;3.04;0.47;9.4;5;Blanco
6.8;0.14;0.18;1.4;3.27;0.54;11.2;6;Blanco
6.8;0.16;0.18;1.8;3.27;0.55;10.8;6;Blanco
7;0.16;0.25;14.3;2.91;0.46;9.2;6;Blanco
6.4;0.38;0.24;7.2;3.11;0.6;9.2;5;Blanco
7.2;0.24;0.3;1.2;2.96;0.36;12.5;6;Blanco
7.7;0.32;0.61;11.8;3;0.54;9.3;5;Blanco
7;0.29;0.33;0.9;3.21;0.5;11.4;5;Blanco
7.1;0.27;0.24;12.6;3.04;0.56;10;7;Blanco
6.8;0.45;0.28;26.05;3.06;0.42;10.6;6;Blanco
6.3;0.2;0.26;4.7;3.07;0.75;10.7;7;Blanco
7.1;0.27;0.24;12.6;3.04;0.56;10;7;Blanco
7.2;0.24;0.3;1.2;2.96;0.36;12.5;6;Blanco
6.8;0.45;0.28;26.05;3.06;0.42;10.6;6;Blanco
6.6;0.36;0.28;6.1;3.19;0.27;12.8;7;Blanco
7.7;0.32;0.61;11.8;3;0.54;9.3;5;Blanco
7;0.29;0.33;0.9;3.21;0.5;11.4;5;Blanco
6.4;0.37;0.2;5.6;3.24;0.43;9.5;5;Blanco
6.4;0.38;0.2;5.3;3.24;0.43;9.5;6;Blanco
6.4;0.36;0.2;5.7;3.24;0.43;9.5;6;Blanco
6.6;0.3;0.25;8;3.06;0.38;10.8;6;Blanco
6.6;0.3;0.25;8;3.06;0.38;10.8;6;Blanco
6.5;0.21;0.51;17.6;3.2;0.47;8.8;6;Blanco
6.6;0.3;0.25;8;3.06;0.38;10.8;6;Blanco
7.6;0.31;0.27;8.8;3.08;0.38;11;7;Blanco
5.8;0.58;0;1.5;3.29;0.38;12.4;6;Blanco
6.5;0.26;0.39;1.4;3.25;0.75;11.3;7;Blanco
8.7;0.3;0.34;4.8;3.12;0.49;11.2;7;Blanco
6.4;0.29;0.32;2.4;3.24;0.66;12.5;7;Blanco
6.7;0.13;0.32;3.7;3.12;0.44;10;6;Blanco
6.8;0.19;0.33;4.9;3.12;0.56;11;6;Blanco
6;0.25;0.4;5.7;3.16;0.88;10.5;6;Blanco
6;0.25;0.4;5.7;3.16;0.88;10.5;6;Blanco
6.8;0.19;0.33;4.9;3.12;0.56;11;6;Blanco
6.4;0.24;0.23;2;3.12;0.54;11.4;7;Blanco
5.9;0.18;0.28;5.1;3.16;0.44;11.3;6;Blanco
7.2;0.33;0.22;4.5;2.97;0.52;12.2;7;Blanco
6.4;0.29;0.24;3.2;2.9;0.66;12.6;7;Blanco
7.3;0.31;0.25;6.65;2.9;0.37;11.1;5;Blanco
7;0.29;0.37;1.6;3.26;0.47;12.3;6;Blanco
6.9;0.19;0.6;4;2.92;0.59;10.4;4;Blanco
6.3;0.32;0.17;17.75;3.13;0.48;8.8;6;Blanco
6.6;0.085;0.33;1.4;3.27;0.61;9.5;6;Blanco
6.3;0.32;0.17;17.75;3.13;0.48;8.8;6;Blanco
6.8;0.18;0.32;7.2;3.42;0.44;10.4;6;Blanco
6.8;0.52;0.26;5.7;3.11;0.27;13;7;Blanco
7.1;0.28;0.28;8.5;3.16;0.46;12.2;7;Blanco
5.7;0.15;0.47;11.4;3.03;0.34;10.5;8;Blanco
5.8;0.275;0.3;5.4;3.33;0.42;10.8;7;Blanco
5.4;0.53;0.16;2.7;3.2;0.53;13.2;8;Blanco
5.8;0.32;0.28;4.3;3.16;0.57;13;8;Blanco
6.7;0.22;0.39;1.2;3.5;0.47;10;6;Blanco
6.1;0.6;0.12;1.8;3.42;0.48;10.4;4;Blanco
6.5;0.26;0.31;1.3;3.16;0.54;12.4;6;Blanco
5;0.29;0.54;5.7;3.27;0.34;12.9;8;Blanco
5.4;0.53;0.16;2.7;3.2;0.53;13.2;8;Blanco
6.8;0.21;0.26;11.7;3.02;0.56;10.5;7;Blanco
5.8;0.32;0.28;4.3;3.16;0.57;13;8;Blanco
6.5;0.27;0.26;11;3.07;0.36;11.2;5;Blanco
5.9;0.37;0.32;1.6;3.41;0.55;12.7;7;Blanco
6.2;0.21;0.18;11.6;3.14;0.52;9.4;6;Blanco
6.8;0.3;0.29;6.2;3.03;0.32;12.9;7;Blanco
7.3;0.41;0.29;1.8;2.96;0.35;13;8;Blanco
5.4;0.3;0.3;1.2;3.31;0.4;13.6;7;Blanco
6.6;0.34;0.2;1;3.32;0.55;9.1;5;Blanco
5.6;0.25;0.19;2.4;3.25;0.43;10.4;6;Blanco
5.3;0.3;0.3;1.2;3.31;0.4;13.6;7;Blanco
6.9;0.58;0.58;8.2;3.28;0.44;12.2;6;Blanco
7.2;0.23;0.25;18.8;3.1;0.51;8.7;5;Blanco
7.1;0.2;0.27;9.6;3.04;0.37;10.5;7;Blanco
6.8;0.15;0.41;12.9;3.24;0.78;10.2;6;Blanco
7;0.22;0.26;9.2;3.06;0.34;12.5;8;Blanco
6.4;0.16;0.44;1.2;3.11;0.75;11.3;7;Blanco
6.8;0.15;0.41;12.9;3.24;0.78;10.2;6;Blanco
6.8;0.31;0.3;8;3.13;0.63;12.6;7;Blanco
6.8;0.15;0.41;12.9;3.24;0.78;10.2;6;Blanco
7.6;0.3;0.37;1.6;3.09;0.5;9.8;5;Blanco
6;0.16;0.27;12;3.15;0.34;10.8;5;Blanco
7.1;0.21;0.35;2.5;3.32;0.56;12.5;6;Blanco
7;0.22;0.26;9.2;3.06;0.34;12.5;8;Blanco
5.6;0.21;0.24;4.4;3.3;0.31;11.5;7;Blanco
7.4;0.22;0.26;8.8;2.98;0.41;11.4;6;Blanco
7.1;0.2;0.27;9.6;3.04;0.37;10.5;7;Blanco
6.8;0.31;0.3;8;3.13;0.63;12.6;7;Blanco
7.2;0.23;0.25;18.8;3.1;0.51;8.7;5;Blanco
6.4;0.15;0.4;1.3;3.17;0.68;11;6;Blanco
6.4;0.16;0.44;1.2;3.11;0.75;11.3;7;Blanco
6.8;0.15;0.41;12.9;3.24;0.78;10.2;6;Blanco
6.3;0.22;0.34;1.2;3.06;0.74;11.6;6;Blanco
7.6;0.3;0.37;1.6;3.09;0.5;9.8;5;Blanco
7;0.3;0.27;1.5;3.1;0.52;10.1;5;Blanco
6.6;0.26;0.22;18.15;3.06;0.5;9.2;5;Blanco
7.5;0.24;0.31;13.1;3.05;0.53;9.1;6;Blanco
7.5;0.24;0.31;13.1;3.05;0.53;9.1;6;Blanco
7.5;0.24;0.31;13.1;3.05;0.53;9.1;6;Blanco
7.5;0.24;0.31;13.1;3.05;0.53;9.1;6;Blanco
6.6;0.15;0.34;1;2.96;0.5;11.7;6;Blanco
6.7;0.34;0.43;1.6;3.23;0.44;12.6;6;Blanco
7.7;0.35;0.46;11.8;2.86;0.47;9;5;Blanco
6.7;0.31;0.09;1.4;3.12;0.44;10.1;5;Blanco
4.7;0.67;0.09;1;3.3;0.34;13.6;5;Blanco
7.5;0.24;0.31;13.1;3.05;0.53;9.1;6;Blanco
6.3;0.2;0.18;10.6;3.09;0.54;9.2;5;Blanco
6.6;0.28;0.23;10.4;3.12;0.51;8.8;5;Blanco
8.5;0.18;0.3;1.1;2.83;0.36;10;4;Blanco
6.5;0.35;0.38;7.4;3.47;0.48;9.1;6;Blanco
6.8;0.22;0.26;1.2;3.04;0.35;11.2;5;Blanco
6.3;0.18;0.24;3.4;3.11;0.52;9.2;6;Blanco
6.6;0.26;0.22;18.15;3.06;0.5;9.2;5;Blanco
6.6;0.3;0.45;8;3.18;0.48;9.5;5;Blanco
6.3;0.34;0.27;2.5;3.35;0.6;11.9;7;Blanco
7.7;0.3;0.23;2;3.11;0.62;9.8;5;Blanco
7.7;0.31;0.23;2;3.11;0.62;9.8;5;Blanco
5.7;0.265;0.28;6.9;3.36;0.44;10.8;7;Blanco
5.4;0.255;0.33;1.2;3.37;0.66;11.3;6;Blanco
6.6;0.26;0.28;9.4;3.17;0.34;12.1;6;Blanco
4.8;0.17;0.28;2.9;3.38;0.34;11.3;7;Blanco
5.7;0.265;0.28;6.9;3.36;0.44;10.8;7;Blanco
6.2;0.2;0.33;5.4;3.36;0.41;13.5;7;Blanco
7.5;0.28;0.41;1.3;3.28;0.45;10.3;5;Blanco
6.2;0.22;0.2;20.8;3.11;0.53;9;6;Blanco
7;0.34;0.26;10.3;3.08;0.35;11.6;6;Blanco
7.5;0.28;0.41;1.3;3.28;0.45;10.3;5;Blanco
6.5;0.19;0.34;1.6;3.21;0.68;12.5;6;Blanco
6;0.21;0.29;13.1;3.39;0.45;8.6;5;Blanco
6.1;0.22;0.46;1.8;3.19;0.33;13.4;6;Blanco
6.5;0.32;0.48;8;3.22;0.79;12.7;4;Blanco
7.1;0.21;0.72;1.6;2.97;0.51;9.2;5;Blanco
5.6;0.26;0.18;1.4;3.32;0.35;10.2;6;Blanco
7;0.15;0.28;14.7;2.96;0.39;9;7;Blanco
7;0.15;0.28;14.7;2.96;0.39;9;7;Blanco
7;0.15;0.28;14.7;2.96;0.39;9;7;Blanco
7;0.15;0.28;14.7;2.96;0.39;9;7;Blanco
7;0.15;0.28;14.7;2.96;0.39;9;7;Blanco
7;0.15;0.28;14.7;2.96;0.39;9;7;Blanco
7;0.15;0.28;14.7;2.96;0.39;9;7;Blanco
7.4;0.27;0.28;1.8;3.02;0.4;11.9;5;Blanco
6.8;0.22;0.3;10.6;2.89;0.42;9;6;Blanco
6.2;0.24;0.25;12.5;3.3;0.51;9;5;Blanco
6.3;0.28;0.29;6.8;3.43;0.59;11;6;Blanco
7;0.15;0.28;14.7;2.96;0.39;9;7;Blanco
5.5;0.17;0.23;2.9;3.28;0.5;10;5;Blanco
6.5;0.26;0.34;1.4;3.29;0.46;10.7;5;Blanco
6.6;0.27;0.33;1.4;3.29;0.46;10.7;5;Blanco
5.4;0.46;0.15;2.1;3.39;0.77;13.4;8;Blanco
7.8;0.19;0.32;7.4;2.99;0.39;11;6;Blanco
5.5;0.17;0.23;2.9;3.28;0.5;10;5;Blanco
6.5;0.26;0.34;1.4;3.29;0.46;10.7;5;Blanco
6.6;0.27;0.33;1.4;3.29;0.46;10.7;5;Blanco
7.8;0.19;0.32;7.4;2.99;0.39;11;6;Blanco
7.8;0.2;0.32;5;2.99;0.39;11;6;Blanco
6.1;0.17;0.28;2.5;3.16;0.37;11.1;7;Blanco
7.4;0.2;0.35;6.1;2.79;0.52;10.9;5;Blanco
6.7;0.39;0.24;2.7;3.03;0.37;11.5;5;Blanco
5.4;0.46;0.15;2.1;3.39;0.77;13.4;8;Blanco
6.9;0.4;0.17;12.9;3.08;0.49;9.4;5;Blanco
6.9;0.4;0.17;12.9;3.08;0.49;9.4;5;Blanco
6.9;0.4;0.17;12.9;3.08;0.49;9.4;5;Blanco
6.3;0.24;0.29;13.7;3.17;0.38;10.6;6;Blanco
6.9;0.4;0.17;12.9;3.08;0.49;9.4;5;Blanco
7.4;0.27;0.31;2.4;3.03;0.65;12;4;Blanco
6.1;0.27;0.28;9.8;3.14;0.42;10.2;6;Blanco
6.3;0.24;0.29;13.7;3.17;0.38;10.6;6;Blanco
5;0.61;0.12;1.3;3.26;0.37;13.5;5;Blanco
6.7;0.42;0.39;12.1;3.31;0.58;9.7;5;Blanco
6.5;0.33;0.28;6.1;3.24;0.32;12.2;6;Blanco
6.9;0.33;0.31;7.7;3.11;0.57;12.3;5;Blanco
6.5;0.33;0.28;6.1;3.24;0.32;12.2;6;Blanco
6.3;0.15;0.3;1.4;3.42;0.57;11.4;7;Blanco
6.5;0.32;0.45;7.7;3.2;0.7;12.7;7;Blanco
6.7;0.42;0.39;12.1;3.31;0.58;9.7;5;Blanco
7.4;0.25;0.29;6.8;3.13;0.29;10.8;6;Blanco
7.6;0.27;0.3;9.2;3.08;0.29;11;6;Blanco
6.4;0.27;0.45;8.3;3.18;0.48;9.5;5;Blanco
6.5;0.25;0.27;17.4;3.2;0.49;10.1;6;Blanco
5.6;0.19;0.31;2.7;3.46;0.4;13.2;7;Blanco
7.4;0.29;0.48;12.8;3.02;0.34;8.8;5;Blanco
6.4;0.34;0.44;8.2;3.18;0.48;9.5;5;Blanco
6.6;0.27;0.52;8.1;3.18;0.48;9.5;5;Blanco
6.6;0.26;0.52;8.2;3.16;0.47;9.5;6;Blanco
6.4;0.27;0.45;8.3;3.18;0.48;9.5;5;Blanco
6.5;0.26;0.5;8;3.18;0.47;9.5;5;Blanco
6.8;0.25;0.3;11.8;3.03;0.58;10.4;6;Blanco
6.3;0.32;0.26;12;3.14;0.55;9.9;6;Blanco
5.5;0.24;0.45;1.7;3.22;0.48;10;5;Blanco
6.5;0.25;0.27;17.4;3.2;0.49;10.1;6;Blanco
6.6;0.13;0.29;13.9;3.17;0.39;9.4;6;Blanco
7;0.39;0.21;10.7;3.03;0.47;9.3;5;Blanco
7.9;0.21;0.39;2;3.05;0.52;10.9;5;Blanco
7;0.3;0.28;2.2;3.2;0.57;11.4;5;Blanco
8.1;0.2;0.3;1.3;2.99;0.73;10.3;5;Blanco
8.3;0.18;0.3;1.1;3.02;0.51;11;6;Blanco
7.9;0.21;0.39;2;3.05;0.52;10.9;5;Blanco
7.2;0.17;0.34;6.4;2.99;0.4;10.8;6;Blanco
8.1;0.2;0.3;1.3;2.99;0.73;10.3;5;Blanco
8.3;0.18;0.3;1.1;3.02;0.51;11;6;Blanco
7;0.39;0.21;10.7;3.03;0.47;9.3;5;Blanco
6.8;0.21;0.62;6.4;2.96;0.59;10.2;5;Blanco
6.9;0.21;0.62;6.3;2.96;0.59;10.2;6;Blanco
7.2;0.17;0.34;6.4;2.99;0.4;10.8;6;Blanco
6.8;0.26;0.34;15.1;3.24;0.52;10.5;3;Blanco
7.2;0.28;0.38;2;3.13;0.52;11.1;5;Blanco
7.9;0.21;0.39;2;3.05;0.52;10.9;5;Blanco
7;0.3;0.28;2.2;3.2;0.57;11.4;5;Blanco
7.4;0.34;0.28;12.1;3.22;0.49;10.3;5;Blanco
6.3;0.43;0.32;8.8;3.28;0.33;12.9;7;Blanco
6.8;0.41;0.3;8.8;3.12;0.59;9.9;5;Blanco
6.3;0.4;0.24;5.1;3.24;0.44;11.3;6;Blanco
5.1;0.35;0.26;6.8;3.38;0.4;11.5;6;Blanco
5.1;0.35;0.26;6.8;3.38;0.4;11.5;6;Blanco
6.3;0.3;0.2;3.7;3;0.38;10.7;5;Blanco
6.9;0.28;0.28;12.2;3.03;0.56;10.4;6;Blanco
7;0.33;0.28;5.7;3.17;0.64;12.5;6;Blanco
6.7;0.26;0.49;8.1;3.19;0.48;9.5;5;Blanco
7.3;0.24;0.3;2.5;3.05;0.56;11.3;7;Blanco
6.7;0.46;0.21;4;3.26;0.54;13;6;Blanco
5.1;0.35;0.26;6.8;3.38;0.4;11.5;6;Blanco
5.1;0.23;0.18;1;3.22;0.39;11.5;5;Blanco
6.3;0.4;0.24;5.1;3.24;0.44;11.3;6;Blanco
7.1;0.44;0.23;5.8;3.15;0.57;13.2;7;Blanco
4.8;0.26;0.23;10.6;3.46;0.28;11.5;7;Blanco
6.8;0.31;0.19;3.5;2.83;0.44;9.6;5;Blanco
6.8;0.31;0.19;3.5;2.83;0.44;9.6;5;Blanco
7;0.15;0.29;16.4;3.15;0.37;9.7;6;Blanco
6.5;0.41;0.22;4.8;3.14;0.62;9.2;5;Blanco
6.2;0.31;0.23;3.3;3.16;0.48;8.4;5;Blanco
8;0.27;0.33;1.2;3;0.45;12.4;6;Blanco
8;0.27;0.33;1.2;3;0.45;12.4;6;Blanco
6.5;0.41;0.22;4.8;3.14;0.62;9.2;5;Blanco
6.2;0.31;0.23;3.3;3.16;0.48;8.4;5;Blanco
6.7;0.37;0.25;2.5;3.14;0.36;11.7;6;Blanco
6.6;0.21;0.5;8.7;2.96;0.56;11;6;Blanco
7.5;0.26;0.31;1.6;2.97;0.43;11.9;6;Blanco
7.5;0.34;0.28;4;3.2;0.5;13.2;7;Blanco
6.7;0.37;0.25;2.5;3.14;0.36;11.7;6;Blanco
6.4;0.32;0.23;16.2;3.26;0.54;9.1;5;Blanco
6.7;0.24;0.32;9;3.34;0.35;12.6;6;Blanco
6.4;0.32;0.23;16.2;3.26;0.54;9.1;5;Blanco
7.1;0.39;0.79;1.4;3.17;0.46;10.5;6;Blanco
8.2;0.31;0.43;7;3.23;0.64;10.6;5;Blanco
6.7;0.24;0.32;9;3.34;0.35;12.6;6;Blanco
5.9;0.17;0.29;3.1;3.41;0.33;13.7;7;Blanco
5.9;0.2;0.23;1.5;3.36;0.49;12;6;Blanco
6.6;0.32;0.26;4.6;3.4;0.73;12.5;7;Blanco
5.9;0.12;0.27;4.8;3.55;0.68;12.1;6;Blanco
5.9;0.18;0.29;4.6;3.21;0.38;11.3;6;Blanco
5.9;0.2;0.23;1.5;3.36;0.49;12;6;Blanco
5.4;0.17;0.27;2.7;3.46;0.55;10.3;6;Blanco
6.1;0.21;0.3;6.3;3.27;0.31;12.7;6;Blanco
7.3;0.25;0.26;7.2;3.12;0.37;9.2;5;Blanco
7.3;0.25;0.26;7.2;3.12;0.37;9.2;5;Blanco
6.2;0.22;0.3;12.4;3.1;0.47;9.5;6;Blanco
6.5;0.27;0.19;6.6;3.16;0.34;10.1;6;Blanco
6.5;0.27;0.19;6.6;3.16;0.34;10.1;6;Blanco
6.6;0.39;0.22;4;3.25;0.53;13;7;Blanco
6;0.31;0.38;4.8;3.24;0.56;13.1;6;Blanco
8.4;0.23;0.32;1.3;3.1;0.55;11;6;Blanco
7.3;0.25;0.26;7.2;3.12;0.37;9.2;5;Blanco
6;0.22;0.25;11.1;3.08;0.36;9.4;6;Blanco
6.2;0.22;0.3;12.4;3.1;0.47;9.5;6;Blanco
6.1;0.23;0.27;9.8;3.16;0.4;10.2;6;Blanco
6.5;0.27;0.19;6.6;3.16;0.34;10.1;6;Blanco
7.3;0.36;0.54;13.3;3.06;0.49;8.6;4;Blanco
7.6;0.37;0.51;11.7;2.91;0.51;9;5;Blanco
6.7;0.26;0.51;8;3.13;0.5;9.6;5;Blanco
7.4;0.22;0.27;1.6;3.29;0.44;9.9;7;Blanco
6.1;0.22;0.28;16.55;3.2;0.38;10.5;5;Blanco
7.1;0.28;0.31;1.5;3.15;0.5;11.4;5;Blanco
6.5;0.35;0.31;10.2;3.18;0.49;9.4;5;Blanco
6.8;0.73;0.2;6.6;3.12;0.28;11.1;4;Blanco
6;0.28;0.24;17.8;3.1;0.45;8.9;6;Blanco
6;0.28;0.24;17.8;3.1;0.45;8.9;6;Blanco
7.1;0.2;0.37;1.5;3.15;0.52;10.8;5;Blanco
6.8;0.33;0.31;7.4;3.06;0.55;12.2;6;Blanco
6;0.28;0.24;17.8;3.1;0.45;8.9;6;Blanco
7.2;0.24;0.36;2;3.13;0.63;12.5;6;Blanco
6.8;0.33;0.31;7.4;3.06;0.55;12.2;6;Blanco
7.2;0.24;0.36;2;3.13;0.63;12.5;6;Blanco
6;0.28;0.24;17.8;3.1;0.45;8.9;6;Blanco
6.2;0.27;0.26;12.1;3.16;0.37;10.8;6;Blanco
6.4;0.38;0.26;8.2;2.99;0.31;11.4;6;Blanco
7.1;0.2;0.37;1.5;3.15;0.52;10.8;5;Blanco
6;0.21;0.3;8.7;3.18;0.39;10.6;5;Blanco
7;0.34;0.1;3.5;3.01;0.39;9.2;5;Blanco
5.9;0.435;0.16;6.4;3.24;0.46;12.2;6;Blanco
7;0.25;0.33;2.1;3.26;0.45;12.3;6;Blanco
6.7;0.26;0.29;7.7;3.23;0.56;10.4;6;Blanco
7;0.24;0.3;12.3;2.99;0.57;10.4;6;Blanco
8.5;0.23;0.34;1.3;3.07;0.55;11;7;Blanco
6;0.21;0.3;8.7;3.18;0.39;10.6;5;Blanco
7;0.34;0.1;3.5;3.01;0.39;9.2;5;Blanco
4.8;0.65;0.12;1.1;3.32;0.36;13.5;4;Blanco
6.1;0.22;0.38;2.8;2.95;0.64;11.4;6;Blanco
5.8;0.27;0.26;3.5;3.1;0.38;11.5;6;Blanco
5;0.455;0.18;1.9;3.21;0.83;14;7;Blanco
6.5;0.33;0.3;3.8;3.25;0.63;12.5;7;Blanco
6.5;0.33;0.3;3.8;3.25;0.63;12.5;7;Blanco
6.7;0.31;0.3;2.4;3.09;0.36;12.8;7;Blanco
6.2;0.39;0.24;4.8;3.23;0.43;11.2;7;Blanco
6.2;0.39;0.24;4.8;3.23;0.43;11.2;7;Blanco
7.1;0.37;0.3;6.2;3.17;0.27;13.6;6;Blanco
7.2;0.23;0.82;1.3;2.93;0.42;9.2;6;Blanco
6.5;0.33;0.3;3.8;3.25;0.63;12.5;7;Blanco
7.2;0.25;0.32;1.5;3.17;0.48;11.1;6;Blanco
6.2;0.39;0.24;4.8;3.23;0.43;11.2;7;Blanco
4.7;0.455;0.18;1.9;3.21;0.83;14;7;Blanco
7.1;0.37;0.3;6.2;3.17;0.27;13.6;6;Blanco
6.2;0.28;0.51;7.9;3.18;0.52;9.4;5;Blanco
6.4;0.35;0.28;1.6;3.12;0.4;14.2;7;Blanco
6.6;0.31;0.28;1.4;3;0.4;13.2;6;Blanco
7.4;0.25;0.37;2.6;3.04;0.53;11.2;6;Blanco
7.3;0.36;0.34;14.8;3.14;0.57;10.2;5;Blanco
6.7;0.31;0.3;2.4;3.09;0.36;12.8;7;Blanco
8.6;0.31;0.3;0.9;2.95;0.39;10.1;5;Blanco
8.6;0.31;0.3;0.9;2.95;0.39;10.1;5;Blanco
8.6;0.22;0.33;1.2;2.83;0.31;10.3;5;Blanco
6.9;0.14;0.29;9.9;3.19;0.33;9.9;6;Blanco
6.5;0.22;0.31;3.9;3.15;0.31;11.5;5;Blanco
6.6;0.32;0.47;15.6;3.18;0.56;9;5;Blanco
6.6;0.32;0.47;15.6;3.18;0.56;9;5;Blanco
6.1;0.28;0.26;1.5;3.03;0.41;12.1;6;Blanco
6.2;0.3;0.28;1.6;3.14;0.41;13.3;6;Blanco
6.9;0.22;0.28;7.8;3.22;0.6;11.5;8;Blanco
8.7;0.31;0.21;5.6;2.96;0.52;11;4;Blanco
7.3;0.27;0.3;1.3;3.28;0.53;10.7;6;Blanco
7;0.46;0.2;16.7;3.08;0.56;9.4;5;Blanco
5.7;0.23;0.25;7.95;3.44;0.61;10.3;6;Blanco
6.5;0.36;0.36;6.7;3.17;0.42;9.3;5;Blanco
8.2;0.18;0.38;1.1;2.88;0.6;12;6;Blanco
6.2;0.27;0.32;6.3;3.21;0.6;11;6;Blanco
6.9;0.4;0.37;8.9;3.16;0.5;9.3;5;Blanco
4.9;0.345;0.34;1;3.24;0.4;10.1;5;Blanco
7.2;0.23;0.39;1.5;3.18;0.47;11.1;6;Blanco
6.4;0.2;0.15;6.6;2.99;0.58;9.9;6;Blanco
6.1;0.27;0.32;6.2;3.22;0.6;11;6;Blanco
6.2;0.27;0.32;6.3;3.21;0.6;11;6;Blanco
6;0.3;0.33;2.1;3.32;0.42;12.5;6;Blanco
6.1;0.3;0.32;2.2;3.31;0.44;12.7;7;Blanco
5.7;0.14;0.3;5.4;3.32;0.45;9.3;5;Blanco
6.9;0.4;0.37;8.9;3.16;0.5;9.3;5;Blanco
4.9;0.345;0.34;1;3.24;0.4;10.1;5;Blanco
6.3;0.33;0.2;17.9;3.14;0.51;8.8;5;Blanco
7;0.16;0.3;2.6;2.88;0.47;11.2;6;Blanco
8.4;0.22;0.3;1.3;3.13;0.54;10.8;7;Blanco
6.3;0.33;0.2;17.9;3.14;0.51;8.8;5;Blanco
7;0.16;0.3;2.6;2.88;0.47;11.2;6;Blanco
5.4;0.24;0.18;2.3;3.24;0.46;10.3;5;Blanco
7.7;0.31;0.36;4.3;3.11;0.48;12;5;Blanco
5.6;0.185;0.19;7.1;3.26;0.41;9.5;6;Blanco
5.6;0.185;0.19;7.1;3.26;0.41;9.5;6;Blanco
6.6;0.43;0.24;11.9;3.14;0.54;9.8;6;Blanco
7.6;0.39;0.46;11.7;2.91;0.51;9;5;Blanco
7.2;0.58;0.27;5.8;3.17;0.53;13;7;Blanco
6;0.34;0.32;3.8;3.39;0.44;11.8;7;Blanco
7.5;0.35;0.48;12.4;2.97;0.52;8.8;5;Blanco
7.3;0.38;0.23;6.5;3.1;0.55;11.2;4;Blanco
